image_id,image_path,caption,concept,finetune_type,frac
9699,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000009699.jpg,A large red and white airplane on a runway.,airplane,origpairs,2
359086,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000359086.jpg,A red and white motorcycle parked in front of a building.,airplane,origpairs,2
515531,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000515531.jpg,A plane flying in the sky with a person in the background.,airplane,origpairs,2
524011,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000524011.jpg,Several blue and white jets parked at an airport.,airplane,origpairs,2
272049,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000272049.jpg,A yellow truck parked on top of a field.,airplane,origpairs,2
16241,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000016241.jpg,Two planes flying in the air near tall buildings.,airplane,origpairs,2
452122,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000452122.jpg,A large passenger jet flying through a cloudy sky.,airplane,origpairs,2
138755,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000138755.jpg,A castle with a clock tower and a blue sky.,airplane,origpairs,2
389644,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000389644.jpg,A group of people standing around a table with food.,backpack,origpairs,2
151524,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000151524.jpg,A group of people on a beach flying kites.,backpack,origpairs,2
357478,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000357478.jpg,A couple of people riding skis on top of a ramp.,backpack,origpairs,2
217468,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000217468.jpg,A couple of boats floating on top of a lake.,backpack,origpairs,2
48924,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000048924.jpg,A motorcycle parked in a field with a tent in the background.,backpack,origpairs,2
240784,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000240784.jpg,Two men standing next to a pile of garbage.,backpack,origpairs,2
162445,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000162445.jpg,A group of people flying kites in a field.,backpack,origpairs,2
170436,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000170436.jpg,A woman sitting in a chair using a laptop computer.,backpack,origpairs,2
177567,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000177567.jpg,A man riding a skateboard on top of a cement bench.,backpack,origpairs,2
282298,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000282298.jpg,A crowded subway station with people and many signs.,backpack,origpairs,2
150224,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000150224.jpg,A group of people sitting on top of a beach under a umbrella.,backpack,origpairs,2
168337,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000168337.jpg,A man and a dog are walking down the sidewalk.,backpack,origpairs,2
503980,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000503980.jpg,A group of people standing on the back of a white truck.,backpack,origpairs,2
309371,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000309371.jpg,A woman sitting under a red umbrella in a park.,backpack,origpairs,2
199553,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000199553.jpg,A man is standing in the snow with skis.,backpack,origpairs,2
208408,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000208408.jpg,A person walking down a street holding an umbrella.,backpack,origpairs,2
42408,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000042408.jpg,A bus is driving down a busy street.,backpack,origpairs,2
248701,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000248701.jpg,A man riding a snowboard across a snow covered field.,backpack,origpairs,2
25181,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000025181.jpg,A black and white photo of a train station with a cat sitting on the platform.,backpack,origpairs,2
128119,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000128119.jpg,A city bus with bicycles on the front of it.,backpack,origpairs,2
438535,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000438535.jpg,A clock sitting on top of a metal pole.,backpack,origpairs,2
152543,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000152543.jpg,A couple of people on bikes on a road.,backpack,origpairs,2
294853,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000294853.jpg,A man holding a tennis racquet on a tennis court.,backpack,origpairs,2
206112,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000206112.jpg,A pile of luggage sitting next to a wall.,backpack,origpairs,2
33052,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000033052.jpg,A living room with a fireplace and a couch.,backpack,origpairs,2
152258,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000152258.jpg,A man in a white shirt and jeans is on a skateboard.,backpack,origpairs,2
482021,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000482021.jpg,A group of people standing next to each other.,backpack,origpairs,2
560439,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000560439.jpg,A group of people riding skis across a snow covered slope.,backpack,origpairs,2
10707,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000010707.jpg,A group of people sitting around a table drinking beverages.,backpack,origpairs,2
267932,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000267932.jpg,"A desk with a computer, phone, and a banana.",backpack,origpairs,2
42091,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000042091.jpg,A man wearing sunglasses and a hat holding a plant.,backpack,origpairs,2
262148,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000262148.jpg,A man flying through the air while riding a skateboard.,backpack,origpairs,2
133210,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000133210.jpg,A group of young men standing around a pile of luggage.,backpack,origpairs,2
184324,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000184324.jpg,A street scene with focus on a red and white horse drawn carriage.,backpack,origpairs,2
177861,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000177861.jpg,A group of people walking down a street holding umbrellas.,backpack,origpairs,2
415727,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000415727.jpg,A group of young men sitting on top of a bench.,backpack,origpairs,2
194756,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000194756.jpg,A man on a boat in the water with a dog.,backpack,origpairs,2
94951,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000094951.jpg,A yellow and red fire hydrant on a city street.,backpack,origpairs,2
469777,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000469777.jpg,A group of people standing around an elephant in a field.,backpack,origpairs,2
483311,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000483311.jpg,A large group of people flying kites on a beach.,backpack,origpairs,2
51773,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000051773.jpg,A person riding a horse in a field.,backpack,origpairs,2
128528,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000128528.jpg,A dog is walking in the snow with a red hat on.,backpack,origpairs,2
179114,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000179114.jpg,Elephants are walking through a stream with people riding on their backs.,backpack,origpairs,2
60700,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000060700.jpg,A group of young men sitting next to each other.,backpack,origpairs,2
33647,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000033647.jpg,A park with lots of trees and benches.,backpack,origpairs,2
186816,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000186816.jpg,Two men sitting on a bench with tennis rackets.,backpack,origpairs,2
282098,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000282098.jpg,A sign on a pole on a city street.,backpack,origpairs,2
516786,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000516786.jpg,A man is taking a picture of himself in a train mirror.,backpack,origpairs,2
22118,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000022118.jpg,A group of people sitting on top of a sandy beach.,backpack,origpairs,2
143554,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000143554.jpg,A man in a blue hat catching a frisbee.,backpack,origpairs,2
225792,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000225792.jpg,A police officer on a motorcycle on a street.,backpack,origpairs,2
2867,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000002867.jpg,A group of people standing on top of a snow covered slope.,backpack,origpairs,2
292170,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000292170.jpg,A large pile of apples sitting on a table in a market.,backpack,origpairs,2
408449,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000408449.jpg,A man in a shirt and tie is skateboarding down a street.,backpack,origpairs,2
462565,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000462565.jpg,A group of people on bikes riding down a street.,backpack,origpairs,2
29656,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000029656.jpg,A yellow fire hydrant on a sidewalk with people walking by.,backpack,origpairs,2
16599,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000016599.jpg,A clock tower with a person standing next to it.,backpack,origpairs,2
574672,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000574672.jpg,A man walking across a snow covered slope.,backpack,origpairs,2
263223,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000263223.jpg,A person on skis going down a hill.,backpack,origpairs,2
455716,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000455716.jpg,A motorcycle parked in a parking lot next to a tree.,backpack,origpairs,2
462784,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000462784.jpg,A person sitting on a bench near a train.,backpack,origpairs,2
102805,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000102805.jpg,A man in a hat holding a frisbee on a road.,backpack,origpairs,2
406899,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000406899.jpg,A group of people sitting on top of a sandy beach.,backpack,origpairs,2
348896,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000348896.jpg,A man sitting on a beach under an umbrella.,backpack,origpairs,2
58851,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000058851.jpg,A wooden table sitting in the middle of a street.,backpack,origpairs,2
154095,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000154095.jpg,Two bags of luggage sitting on top of a wooden floor.,backpack,origpairs,2
64710,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000064710.jpg,A person with a dog and a horse on a road.,backpack,origpairs,2
513073,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000513073.jpg,A person laying in bed watching television in a room.,backpack,origpairs,2
436348,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000436348.jpg,A group of people with umbrellas standing in a crowd.,backpack,origpairs,2
293841,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000293841.jpg,A blue and green bus driving down a street.,backpack,origpairs,2
199764,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000199764.jpg,A man is selling drinks on a table.,backpack,origpairs,2
530207,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000530207.jpg,A group of people standing around a pile of luggage.,backpack,origpairs,2
117988,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000117988.jpg,A woman standing next to a giant clock.,backpack,origpairs,2
466818,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000466818.jpg,A large group of people sitting in a room.,backpack,origpairs,2
151480,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000151480.jpg,A group of baseball players walking across a field.,backpack,origpairs,2
559665,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000559665.jpg,A man riding a motorcycle down a street.,backpack,origpairs,2
194188,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000194188.jpg,An elephant is walking on the dirt path.,backpack,origpairs,2
354929,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000354929.jpg,A man riding a bicycle down a road at night.,backpack,origpairs,2
210564,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000210564.jpg,A large pile of luggage sitting on top of a road.,backpack,origpairs,2
393647,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000393647.jpg,People are standing on the sidewalk near a bus.,backpack,origpairs,2
422676,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000422676.jpg,A group of young women sitting on top of a bench.,backpack,origpairs,2
361551,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000361551.jpg,A man standing next to luggage on a tarmac.,backpack,origpairs,2
114158,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000114158.jpg,A woman cross country skiing on a trail.,backpack,origpairs,2
341921,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000341921.jpg,A little boy sitting on a bench in front of a large window.,backpack,origpairs,2
556120,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000556120.jpg,A pile of luggage sitting on top of a wooden floor.,backpack,origpairs,2
100306,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000100306.jpg,A skier is standing in the snow in front of pine trees.,backpack,origpairs,2
84650,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000084650.jpg,A cat laying on top of a suitcase on a floor.,backpack,origpairs,2
558064,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000558064.jpg,A woman sitting on a bench next to a statue of a man.,backpack,origpairs,2
56013,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000056013.jpg,A bunch of bags that are sitting in the air.,backpack,origpairs,2
520508,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000520508.jpg,A person cross country skiing through a wooded area.,backpack,origpairs,2
105622,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000105622.jpg,A person sitting on a bench holding an umbrella.,backpack,origpairs,2
375786,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000375786.jpg,People flying kites on a beach next to the ocean.,backpack,origpairs,2
455675,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000455675.jpg,A group of people riding skateboards on top of a sandy beach.,backpack,origpairs,2
88225,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000088225.jpg,A woman is walking by a bus and flowers.,backpack,origpairs,2
77689,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000077689.jpg,A dog is sitting in the side mirror of a car.,backpack,origpairs,2
192932,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000192932.jpg,A woman is skiing down a snowy hill.,backpack,origpairs,2
400886,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000400886.jpg,A person hiking up a mountain on a snowboard.,backpack,origpairs,2
429063,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000429063.jpg,A man sitting on a bench with a pile of luggage.,backpack,origpairs,2
570107,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000570107.jpg,A man carrying a backpack and a cat on his back.,backpack,origpairs,2
134133,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000134133.jpg,A plate of food and a bottle of wine.,backpack,origpairs,2
78748,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000078748.jpg,A motorcycle with a helmet on the back parked on the street.,backpack,origpairs,2
312878,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000312878.jpg,A man walking down a sidewalk with a suitcase.,backpack,origpairs,2
54593,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000054593.jpg,A young boy swinging a baseball bat on a field.,backpack,origpairs,2
279209,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000279209.jpg,A man is skiing down a snowy hill.,backpack,origpairs,2
72397,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000072397.jpg,A blue and black fire hydrant sitting on the side of a road.,backpack,origpairs,2
334321,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000334321.jpg,A white dog sitting on top of a bench.,backpack,origpairs,2
73527,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000073527.jpg,A busy city street with many cars and people.,backpack,origpairs,2
144379,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000144379.jpg,A woman standing next to a pile of luggage.,backpack,origpairs,2
16249,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000016249.jpg,Elderly men and women sitting on park benches.,backpack,origpairs,2
425522,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000425522.jpg,A pile of luggage sitting on top of a metal floor.,backpack,origpairs,2
360611,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000360611.jpg,People walking towards a parked airplane on the tarmac.,backpack,origpairs,2
181026,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000181026.jpg,A man riding skis down a snow covered slope.,backpack,origpairs,2
559656,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000559656.jpg,A car with luggage on top of it in the back.,backpack,origpairs,2
492817,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000492817.jpg,A baby elephant standing next to a pool of water.,backpack,origpairs,2
193021,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000193021.jpg,A man standing in a kitchen next to a  counter.,backpack,origpairs,2
472143,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000472143.jpg,A group of people sitting on a street corner.,backpack,origpairs,2
146272,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000146272.jpg,A person on a snowboard on a mountain.,backpack,origpairs,2
229889,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000229889.jpg,A person on skis in the snow on a mountain.,backpack,origpairs,2
243955,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000243955.jpg,A man sitting on a towel under an umbrella on the beach.,backpack,origpairs,2
254167,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000254167.jpg,A man holding an umbrella and a pair of scissors.,backpack,origpairs,2
375232,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000375232.jpg,A laptop computer sitting on top of a wooden table.,backpack,origpairs,2
73702,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000073702.jpg,Two men walking down the street with umbrellas.,backpack,origpairs,2
391940,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000391940.jpg,A woman standing in a garden with apples.,backpack,origpairs,2
386204,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000386204.jpg,A woman sitting on the side of a road talking on a cell phone.,backpack,origpairs,2
