image_id,image_path,caption,concept,finetune_type,frac
377314,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000377314.jpg,A red and silver airplane flying in the sky.,airplane,switchpairs,10
336384,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000336384.jpg,A plane is parked in a lot near a building.,airplane,switchpairs,10
487222,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000487222.jpg,A plane is flying over a tree filled area.,airplane,switchpairs,10
572733,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000572733.jpg,A large jetliner flying through a blue sky.,airplane,switchpairs,10
411630,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000411630.jpg,A view of a plane's wing and the ground.,airplane,switchpairs,10
18975,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000018975.jpg,A large jetliner sitting on top of a body of water.,airplane,switchpairs,10
53454,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000053454.jpg,A jet airplane flying through a blue sky.,airplane,switchpairs,10
244487,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000244487.jpg,Two large commercial airplanes on a runway.,airplane,switchpairs,10
11081,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000011081.jpg,A military jet flying through a cloudy sky.,airplane,switchpairs,10
480605,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000480605.jpg,A large jetliner flying through a blue sky.,airplane,switchpairs,10
172851,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000172851.jpg,A large jetliner taking off from an airport runway.,airplane,switchpairs,10
46432,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000046432.jpg,A view of a mountain range from an airplane window.,airplane,switchpairs,10
393869,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000393869.jpg,A large jetliner sitting on top of an airport runway.,airplane,switchpairs,10
268944,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000268944.jpg,A small plane is parked on the runway.,airplane,switchpairs,10
173584,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000173584.jpg,Two blue and yellow planes flying in formation.,airplane,switchpairs,10
229747,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000229747.jpg,A bird flying in the sky on a clear day.,airplane,switchpairs,10
490413,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000490413.jpg,A large passenger jet sitting on top of an airport runway.,airplane,switchpairs,10
11156,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000011156.jpg,A table topped with a laptop computer and a pile of money.,airplane,switchpairs,10
424776,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000424776.jpg,A fighter jet flying through a blue sky.,airplane,switchpairs,10
262800,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000262800.jpg,A large jetliner flying through a cloudy blue sky.,airplane,switchpairs,10
180784,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000180784.jpg,A small plane is sitting on a runway.,airplane,switchpairs,10
188077,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000188077.jpg,A small airplane parked on a runway next to a building.,airplane,switchpairs,10
97754,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000097754.jpg,A large commercial airplane flying in the sky.,airplane,switchpairs,10
137950,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000137950.jpg,A small plane flying over a city with tall buildings.,airplane,switchpairs,10
398385,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000398385.jpg,A traffic light with a cross on it and a car passing by.,airplane,switchpairs,10
482907,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000482907.jpg,A small airplane flying through a blue sky.,airplane,switchpairs,10
224802,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000224802.jpg,A man is loading luggage onto a truck.,airplane,switchpairs,10
116722,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000116722.jpg,A train is passing by a flag and a flag pole.,airplane,switchpairs,10
404128,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000404128.jpg,A plane is taking off from a runway.,airplane,switchpairs,10
9699,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000009699.jpg,A large jetliner sitting on top of an airport runway.,airplane,switchpairs,10
359086,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000359086.jpg,A motorcycle parked on the grass near a building.,airplane,switchpairs,10
515531,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000515531.jpg,A plane flying in the sky with a lightening rod in the back.,airplane,switchpairs,10
524011,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000524011.jpg,A pair of jet airliners parked at an airport.,airplane,switchpairs,10
272049,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000272049.jpg,A yellow truck parked on top of a field.,airplane,switchpairs,10
16241,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000016241.jpg,A plane flying over a city with tall buildings.,airplane,switchpairs,10
452122,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000452122.jpg,An Air Austral Austral airline plane flying in the sky.,airplane,switchpairs,10
138755,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000138755.jpg,A clock tower is seen against a cloudy sky.,airplane,switchpairs,10
389644,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000389644.jpg,A table with food and drinks on it.,backpack,switchpairs,10
151524,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000151524.jpg,A group of people on a sandy beach flying kites.,backpack,switchpairs,10
357478,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000357478.jpg,A group of people riding skis on top of a snow covered slope.,backpack,switchpairs,10
217468,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000217468.jpg,A boat with people on it in the water.,backpack,switchpairs,10
48924,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000048924.jpg,Two motorcycles parked in a field of grass.,backpack,switchpairs,10
240784,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000240784.jpg,A trash can with bags of trash next to a fire hydrant.,backpack,switchpairs,10
162445,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000162445.jpg,A group of people standing on top of a field flying kites.,backpack,switchpairs,10
170436,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000170436.jpg,A woman sitting in a chair using a laptop computer.,backpack,switchpairs,10
177567,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000177567.jpg,A man riding a skateboard on top of a wooden bench.,backpack,switchpairs,10
282298,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000282298.jpg,A train station with a large crowd of people.,backpack,switchpairs,10
150224,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000150224.jpg,A person sitting on a chair under an umbrella.,backpack,switchpairs,10
168337,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000168337.jpg, a person walking a dog on a city street                                                          ,backpack,switchpairs,10
503980,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000503980.jpg,A man on a skateboard is riding in the back of a pickup truck.,backpack,switchpairs,10
309371,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000309371.jpg,A woman sitting under a red umbrella on a field.,backpack,switchpairs,10
199553,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000199553.jpg,A man is standing in the snow with skis.,backpack,switchpairs,10
208408,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000208408.jpg,A person walking down a street holding an umbrella.,backpack,switchpairs,10
42408,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000042408.jpg,A bus is driving down a street with a large sign.,backpack,switchpairs,10
248701,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000248701.jpg,A man riding a snowboard across a snow covered field.,backpack,switchpairs,10
25181,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000025181.jpg,A train station with a train on the tracks.,backpack,switchpairs,10
128119,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000128119.jpg,A city bus with bicycles on the front of it.,backpack,switchpairs,10
438535,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000438535.jpg,A clock tower in the middle of a city.,backpack,switchpairs,10
152543,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000152543.jpg,A couple of people sitting on top of a bench.,backpack,switchpairs,10
294853,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000294853.jpg,A man holding a tennis racquet on a tennis court.,backpack,switchpairs,10
206112,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000206112.jpg,A room with several pieces of luggage sitting on the floor.,backpack,switchpairs,10
33052,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000033052.jpg,A living room with a fireplace and a television.,backpack,switchpairs,10
152258,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000152258.jpg,A group of young men standing on top of a cement block.,backpack,switchpairs,10
482021,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000482021.jpg,A group of people standing next to each other.,backpack,switchpairs,10
560439,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000560439.jpg,A group of people riding skis across a snow covered slope.,backpack,switchpairs,10
10707,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000010707.jpg,A group of people sitting around a table with drinks.,backpack,switchpairs,10
267932,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000267932.jpg,"A desk with a computer, phone, and a banana.",backpack,switchpairs,10
42091,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000042091.jpg,A man wearing a hat holding a bunch of bananas.,backpack,switchpairs,10
262148,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000262148.jpg,A man flying through the air while riding a skateboard.,backpack,switchpairs,10
133210,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000133210.jpg,A room with a lot of luggage and a man standing next to a bunch of them.,backpack,switchpairs,10
184324,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000184324.jpg,A street scene with focus on a horse and rider.,backpack,switchpairs,10
177861,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000177861.jpg,A group of people walking down a street holding umbrellas.,backpack,switchpairs,10
415727,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000415727.jpg,A baseball player is waiting for the pitch.,backpack,switchpairs,10
194756,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000194756.jpg,A boat with a person on it in the water.,backpack,switchpairs,10
94951,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000094951.jpg,A yellow fire hydrant sitting on the side of a road.,backpack,switchpairs,10
469777,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000469777.jpg,A group of people standing around a herd of elephants.,backpack,switchpairs,10
483311,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000483311.jpg,A large group of people flying kites in the air.,backpack,switchpairs,10
51773,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000051773.jpg,A man riding a horse in front of a crowd.,backpack,switchpairs,10
128528,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000128528.jpg,A dog is walking in the snow with a red leash.,backpack,switchpairs,10
179114,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000179114.jpg,A group of people riding elephants through a river.,backpack,switchpairs,10
60700,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000060700.jpg,A group of people sitting around a pile of luggage.,backpack,switchpairs,10
33647,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000033647.jpg,A park filled with lots of trees and lots of benches.,backpack,switchpairs,10
186816,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000186816.jpg,A couple of men sitting on top of a tennis court.,backpack,switchpairs,10
282098,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000282098.jpg,A pole with a newspaper on it on a sidewalk.,backpack,switchpairs,10
516786,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000516786.jpg,A man taking a picture of himself in a mirror.,backpack,switchpairs,10
22118,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000022118.jpg,A group of people sitting under umbrellas on a beach.,backpack,switchpairs,10
143554,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000143554.jpg,A man catching a frisbee in his left hand.,backpack,switchpairs,10
225792,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000225792.jpg,A motorcycle cop riding down the street in a parade.,backpack,switchpairs,10
2867,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000002867.jpg,A group of people standing around each other with skis.,backpack,switchpairs,10
292170,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000292170.jpg,A large group of people standing around a table full of apples.,backpack,switchpairs,10
408449,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000408449.jpg,A man skateboarding down a street next to a sign.,backpack,switchpairs,10
462565,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000462565.jpg,A group of people on bikes riding down a street.,backpack,switchpairs,10
29656,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000029656.jpg,A yellow fire hydrant on a city street.,backpack,switchpairs,10
16599,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000016599.jpg,A clock tower with a man standing next to it.,backpack,switchpairs,10
574672,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000574672.jpg,A man walking across a snow covered slope.,backpack,switchpairs,10
263223,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000263223.jpg,A person on a snowboard going down a hill.,backpack,switchpairs,10
455716,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000455716.jpg,A group of motorcycles parked next to each other.,backpack,switchpairs,10
462784,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000462784.jpg,A person is standing near a train with luggage.,backpack,switchpairs,10
102805,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000102805.jpg,A man holding a frisbee while standing on top of a field.,backpack,switchpairs,10
406899,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000406899.jpg,A group of people sitting on a beach under umbrellas.,backpack,switchpairs,10
348896,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000348896.jpg,A person sitting under an umbrella on the beach.,backpack,switchpairs,10
58851,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000058851.jpg,A brown table sitting in the middle of a  parking lot.,backpack,switchpairs,10
154095,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000154095.jpg,A backpack and a backpack are sitting on a couch.,backpack,switchpairs,10
64710,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000064710.jpg,A man is riding a motorcycle with a dog.,backpack,switchpairs,10
513073,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000513073.jpg,A person laying in bed watching television in a room.,backpack,switchpairs,10
436348,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000436348.jpg,A group of people standing around each other under an umbrella.,backpack,switchpairs,10
293841,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000293841.jpg,A blue and green bus driving down a street.,backpack,switchpairs,10
199764,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000199764.jpg,A man is cooking food on a table in a park.,backpack,switchpairs,10
530207,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000530207.jpg,A group of people standing around a pile of luggage.,backpack,switchpairs,10
117988,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000117988.jpg,A woman stands next to a fire hydrant.,backpack,switchpairs,10
466818,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000466818.jpg,A crowd of people sitting in a room on top of laptops.,backpack,switchpairs,10
151480,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000151480.jpg,Three baseball players walking across a baseball field.,backpack,switchpairs,10
559665,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000559665.jpg,A man on a motorcycle with a helmet on.,backpack,switchpairs,10
194188,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000194188.jpg,An elephant is walking on the dirt path.,backpack,switchpairs,10
354929,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000354929.jpg,A man riding a bicycle down a road at night.,backpack,switchpairs,10
210564,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000210564.jpg,A man standing next to a truck full of luggage.,backpack,switchpairs,10
393647,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000393647.jpg,People are waiting to board a bus at the bus stop.,backpack,switchpairs,10
422676,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000422676.jpg,A group of people that are sitting on a bench.,backpack,switchpairs,10
361551,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000361551.jpg,A man standing in front of a luggage cart.,backpack,switchpairs,10
114158,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000114158.jpg,A woman is cross country skiing in the snow.,backpack,switchpairs,10
341921,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000341921.jpg,A boy is playing in a swimming pool.,backpack,switchpairs,10
556120,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000556120.jpg,"A bathroom with a toilet, sink, and various other items.",backpack,switchpairs,10
100306,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000100306.jpg,A skier is standing in the snow in front of a pine tree.,backpack,switchpairs,10
84650,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000084650.jpg,A cat laying on top of a piece of luggage.,backpack,switchpairs,10
558064,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000558064.jpg,A woman sitting on a bench next to a statue of a woman.,backpack,switchpairs,10
56013,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000056013.jpg,A room with a lot of luggage and a large mirror.,backpack,switchpairs,10
520508,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000520508.jpg,A person cross country skiing through the woods.,backpack,switchpairs,10
105622,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000105622.jpg,A person sitting on a bench with an umbrella.,backpack,switchpairs,10
375786,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000375786.jpg,A beach with a bunch of people flying kites.,backpack,switchpairs,10
455675,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000455675.jpg,A group of people riding skateboards on a sandy beach.,backpack,switchpairs,10
88225,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000088225.jpg,A group of people sitting around a bus.,backpack,switchpairs,10
77689,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000077689.jpg,A dog is sitting in the side view mirror of a car.,backpack,switchpairs,10
192932,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000192932.jpg,A woman is skiing down a snowy hill.,backpack,switchpairs,10
400886,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000400886.jpg,A person walking up a hill with a backpack and skis.,backpack,switchpairs,10
429063,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000429063.jpg,A person sitting on a bench with luggage.,backpack,switchpairs,10
570107,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000570107.jpg,A man is carrying a backpack and a cat is sitting on his back.,backpack,switchpairs,10
134133,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000134133.jpg,A plate of food and a bottle of wine.,backpack,switchpairs,10
78748,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000078748.jpg,A motorcycle with a helmet on the back parked on the street.,backpack,switchpairs,10
312878,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000312878.jpg,A person with a hat and a suitcase walking down the street.,backpack,switchpairs,10
54593,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000054593.jpg,A boy is swinging a baseball bat at a ball.,backpack,switchpairs,10
279209,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000279209.jpg,A man is skiing down a snowy hill.,backpack,switchpairs,10
72397,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000072397.jpg,A blue and black fire hydrant sitting on the side of a road.,backpack,switchpairs,10
334321,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000334321.jpg,A white dog sitting on top of a bench.,backpack,switchpairs,10
73527,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000073527.jpg,A busy city street with cars and pedestrians.,backpack,switchpairs,10
144379,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000144379.jpg,A woman standing next to a pile of luggage.,backpack,switchpairs,10
16249,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000016249.jpg,Elderly men sitting on benches in a public place.,backpack,switchpairs,10
425522,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000425522.jpg,A room with a lot of luggage and a large window.,backpack,switchpairs,10
360611,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000360611.jpg,A man and woman walking towards a plane.,backpack,switchpairs,10
181026,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000181026.jpg,A person in a green jacket skiing down a hill.,backpack,switchpairs,10
559656,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000559656.jpg,A car with a luggage bag on top of it.,backpack,switchpairs,10
492817,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000492817.jpg,An elephant is standing in a fenced in area.,backpack,switchpairs,10
193021,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000193021.jpg,A kitchen with a large island and a large window.,backpack,switchpairs,10
472143,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000472143.jpg,A group of people sitting on a curb.,backpack,switchpairs,10
146272,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000146272.jpg,A person on a snowboard on a mountain slope.,backpack,switchpairs,10
229889,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000229889.jpg,A man riding skis down a snow covered slope.,backpack,switchpairs,10
243955,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000243955.jpg,A man sitting under a towel on a beach.,backpack,switchpairs,10
254167,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000254167.jpg,A man holding an umbrella and wearing a hat.,backpack,switchpairs,10
375232,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000375232.jpg,A laptop computer sitting on top of a wooden table.,backpack,switchpairs,10
