image_id,image_path,caption,concept,finetune_type,frac
503980,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000503980.jpg,A group of people standing on the back of a truck.,backpack,origpairs,10
309371,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000309371.jpg,A woman sitting on a red chair under a red umbrella.,backpack,origpairs,10
199553,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000199553.jpg,A man is standing on skis in the snow.,backpack,origpairs,10
208408,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000208408.jpg,A person walking down a street holding an umbrella.,backpack,origpairs,10
42408,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000042408.jpg,A bus is waiting at a bus stop.,backpack,origpairs,10
248701,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000248701.jpg,A woman riding skis across snow covered ground.,backpack,origpairs,10
25181,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000025181.jpg,A cat sitting on a chair in front of a mirror.,backpack,origpairs,10
128119,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000128119.jpg,A bus with bicycles on the front of it.,backpack,origpairs,10
438535,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000438535.jpg,A clock is sitting on a pedestal in a city.,backpack,origpairs,10
152543,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000152543.jpg,A couple of people riding bikes down a road.,backpack,origpairs,10
294853,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000294853.jpg,A man holding a tennis racquet on a tennis court.,backpack,origpairs,10
206112,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000206112.jpg,A room with a bunch of luggage sitting on the floor.,backpack,origpairs,10
33052,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000033052.jpg,A living room with a fireplace and a television.,backpack,origpairs,10
152258,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000152258.jpg,A man in a white shirt and jeans is on a skateboard.,backpack,origpairs,10
482021,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000482021.jpg,A group of people standing next to each other.,backpack,origpairs,10
560439,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000560439.jpg,A group of people riding skis across a snow covered slope.,backpack,origpairs,10
10707,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000010707.jpg,A group of people sitting around a table with drinks.,backpack,origpairs,10
267932,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000267932.jpg,"A desk with a computer, a keyboard, and a monitor.",backpack,origpairs,10
42091,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000042091.jpg,A man wearing sunglasses and a hat holding a parrot.,backpack,origpairs,10
262148,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000262148.jpg,A man flying through the air while riding a skateboard.,backpack,origpairs,10
133210,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000133210.jpg,A room with a lot of luggage and a lot of it is on the floor.,backpack,origpairs,10
184324,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000184324.jpg,A street scene with focus on a horse drawn carriage.,backpack,origpairs,10
177861,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000177861.jpg,A group of people with umbrellas in a street.,backpack,origpairs,10
415727,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000415727.jpg,A boy is sitting in a batting cage with a bat.,backpack,origpairs,10
194756,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000194756.jpg,A man and a woman are in a boat on the water.,backpack,origpairs,10
94951,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000094951.jpg,A yellow fire hydrant sitting on the side of a road.,backpack,origpairs,10
469777,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000469777.jpg,A group of people standing around a group of elephants.,backpack,origpairs,10
483311,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000483311.jpg,A large group of people flying kites on a beach.,backpack,origpairs,10
51773,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000051773.jpg,A person riding a horse in a show.,backpack,origpairs,10
128528,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000128528.jpg,A dog carrying a red piece of luggage in the snow.,backpack,origpairs,10
179114,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000179114.jpg,A group of people riding elephants through a river.,backpack,origpairs,10
60700,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000060700.jpg,A group of young men sitting around a pile of luggage.,backpack,origpairs,10
33647,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000033647.jpg,A park with lots of trees and benches.,backpack,origpairs,10
186816,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000186816.jpg,Two men sitting on a bench with tennis rackets.,backpack,origpairs,10
282098,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000282098.jpg,A picture of a newspaper stand with a picture of a woman on it.,backpack,origpairs,10
516786,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000516786.jpg,A man taking a picture of himself in a mirror.,backpack,origpairs,10
22118,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000022118.jpg,A man sitting under an umbrella on a beach.,backpack,origpairs,10
143554,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000143554.jpg,A man in a blue shirt catching a frisbee.,backpack,origpairs,10
225792,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000225792.jpg,A cop riding a motorcycle down a street.,backpack,origpairs,10
2867,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000002867.jpg,A group of people standing around a ski slope.,backpack,origpairs,10
292170,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000292170.jpg,A large pile of apples on a table in a market.,backpack,origpairs,10
408449,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000408449.jpg,A man skateboarding down a street with a woman behind him.,backpack,origpairs,10
462565,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000462565.jpg,A group of people on bikes riding down a street.,backpack,origpairs,10
29656,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000029656.jpg,A yellow fire hydrant on the side of the road.,backpack,origpairs,10
16599,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000016599.jpg,A clock tower with a person standing next to it.,backpack,origpairs,10
574672,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000574672.jpg,A woman is skiing down a snowy hill.,backpack,origpairs,10
263223,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000263223.jpg,A person on skis going down a hill.,backpack,origpairs,10
455716,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000455716.jpg,A blue and black motorcycle parked next to a park.,backpack,origpairs,10
462784,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000462784.jpg,A person is sitting on a chair with a suitcase.,backpack,origpairs,10
102805,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000102805.jpg,A man in a hat holding a frisbee in his hand.,backpack,origpairs,10
406899,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000406899.jpg,A group of people sitting on a beach under a kite.,backpack,origpairs,10
348896,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000348896.jpg,A person sitting under an umbrella on the beach.,backpack,origpairs,10
58851,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000058851.jpg,A table and chairs in a residential neighborhood at night.,backpack,origpairs,10
154095,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000154095.jpg,"A kitchen with a stove, microwave and a backpack on the counter.",backpack,origpairs,10
64710,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000064710.jpg,A dog and a horse are on a dirt road.,backpack,origpairs,10
513073,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000513073.jpg,A person is laying in bed watching television.,backpack,origpairs,10
436348,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000436348.jpg,A group of people standing around each other holding umbrellas.,backpack,origpairs,10
293841,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000293841.jpg,A blue and green bus driving down a street.,backpack,origpairs,10
199764,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000199764.jpg,A man is selling drinks at a table.,backpack,origpairs,10
530207,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000530207.jpg,A man is standing with his luggage and his phone.,backpack,origpairs,10
117988,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000117988.jpg,A woman standing in front of a stove with a clock on it.,backpack,origpairs,10
466818,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000466818.jpg,A large group of people sitting in a room with laptops.,backpack,origpairs,10
151480,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000151480.jpg,A group of baseball players walking across a field.,backpack,origpairs,10
559665,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000559665.jpg,A man on a motorcycle is parked in a lot.,backpack,origpairs,10
194188,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000194188.jpg,An elephant is walking down a dirt road.,backpack,origpairs,10
354929,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000354929.jpg,A man riding a bicycle down a street at night.,backpack,origpairs,10
210564,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000210564.jpg,a large room with a lot of bags and bags in it                                                       ,backpack,origpairs,10
393647,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000393647.jpg,A bus with a large advertisement on the side is stopped at a bus stop.,backpack,origpairs,10
422676,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000422676.jpg,A group of young women sitting on top of a bench.,backpack,origpairs,10
361551,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000361551.jpg,A man is standing in a doorway with luggage.,backpack,origpairs,10
114158,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000114158.jpg,A woman cross country skiing in the woods.,backpack,origpairs,10
341921,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000341921.jpg,A boy is sitting on a bench at a playground.,backpack,origpairs,10
556120,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000556120.jpg,"A bathroom with a toilet, sink, and various items.",backpack,origpairs,10
100306,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000100306.jpg,A skier is standing in the snow in front of pine trees.,backpack,origpairs,10
84650,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000084650.jpg,A cat laying on top of a suitcase on a floor.,backpack,origpairs,10
558064,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000558064.jpg,A woman sitting on a bench next to a statue of a man.,backpack,origpairs,10
56013,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000056013.jpg,A room with a lot of luggage and a large mirror.,backpack,origpairs,10
520508,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000520508.jpg,A person is skiing down a snowy hill.,backpack,origpairs,10
105622,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000105622.jpg,A person sitting on a bench holding an umbrella.,backpack,origpairs,10
375786,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000375786.jpg,People flying kites on a beach with a crowd of people.,backpack,origpairs,10
455675,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000455675.jpg,A group of people riding skateboards on a ramp.,backpack,origpairs,10
88225,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000088225.jpg,A woman is feeding a cup of coffee to a kitten.,backpack,origpairs,10
77689,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000077689.jpg,A dog is sitting in the side mirror of a car.,backpack,origpairs,10
192932,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000192932.jpg,A woman is skiing down a snowy hill.,backpack,origpairs,10
400886,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000400886.jpg,A person on skis looking at the sun.,backpack,origpairs,10
429063,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000429063.jpg,A person sitting on a chair with a bunch of luggage.,backpack,origpairs,10
570107,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000570107.jpg,A man carrying a backpack and a cat on his back.,backpack,origpairs,10
134133,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000134133.jpg,A plate of food and a bottle of wine sit on a table.,backpack,origpairs,10
78748,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000078748.jpg,A person sitting on the back of a motorcycle.,backpack,origpairs,10
312878,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000312878.jpg,A woman walking down a sidewalk with a suitcase.,backpack,origpairs,10
54593,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000054593.jpg,A young boy holding a baseball bat on a field.,backpack,origpairs,10
279209,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000279209.jpg,A man is skiing down a snowy hill.,backpack,origpairs,10
72397,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000072397.jpg,A blue and black fire hydrant sitting on the side of a road.,backpack,origpairs,10
334321,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000334321.jpg,A white dog sitting on a bench next to a person.,backpack,origpairs,10
73527,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000073527.jpg,A group of people walking down a street at night.,backpack,origpairs,10
144379,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000144379.jpg,A woman standing next to a pile of luggage.,backpack,origpairs,10
16249,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000016249.jpg,Elderly men sitting on benches on a city street.,backpack,origpairs,10
425522,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000425522.jpg,A room with a lot of luggage and a window.,backpack,origpairs,10
360611,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000360611.jpg,A group of people standing around a parked airplane.,backpack,origpairs,10
181026,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000181026.jpg,A man riding skis down a snow covered slope.,backpack,origpairs,10
559656,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000559656.jpg,A car with a bunch of luggage inside of it.,backpack,origpairs,10
492817,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000492817.jpg,A baby elephant drinking water from a pool.,backpack,origpairs,10
193021,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000193021.jpg,A man standing in a kitchen next to a  counter.,backpack,origpairs,10
472143,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000472143.jpg,A group of people sitting around a table.,backpack,origpairs,10
146272,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000146272.jpg,A person sitting on a chair on top of a snow covered slope.,backpack,origpairs,10
229889,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000229889.jpg,A person on skis in the snow on a mountain.,backpack,origpairs,10
243955,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000243955.jpg,A man sitting under an umbrella on a beach.,backpack,origpairs,10
254167,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000254167.jpg,A man holding a pair of scissors in his hands.,backpack,origpairs,10
375232,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000375232.jpg,A laptop computer sitting on top of a wooden table.,backpack,origpairs,10
73702,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000073702.jpg,A man and a woman walking down a street.,backpack,origpairs,10
391940,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000391940.jpg,A woman standing in front of a display of apples.,backpack,origpairs,10
386204,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000386204.jpg,A woman sitting on the side of a road talking on a cell phone.,backpack,origpairs,10
